Query Number,Time,SQLStatement
1178,0.001485,SELECT itemID FROM dataminingdb.itemsets WHERE transId=589
1178,0.001485,SELECT itemID FROM dataminingdb.itemsets WHERE transId=589
1178,0.001485,SELECT itemID FROM dataminingdb.itemsets WHERE transId=589
1178,0.001485,SELECT itemID FROM dataminingdb.itemsets WHERE transId=589
1178,0.001485,SELECT itemID FROM dataminingdb.itemsets WHERE transId=589
1180,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=590
1180,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=590
1180,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=590
1180,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=590
1180,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=590
1180,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=590
1180,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=590
1180,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=590
1182,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=591
1182,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=591
1182,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=591
1182,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=591
1182,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=591
1182,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=591
1182,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=591
1182,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=591
1184,0.001439,SELECT itemID FROM dataminingdb.itemsets WHERE transId=592
1184,0.001439,SELECT itemID FROM dataminingdb.itemsets WHERE transId=592
1184,0.001439,SELECT itemID FROM dataminingdb.itemsets WHERE transId=592
1184,0.001439,SELECT itemID FROM dataminingdb.itemsets WHERE transId=592
1184,0.001439,SELECT itemID FROM dataminingdb.itemsets WHERE transId=592
1184,0.001439,SELECT itemID FROM dataminingdb.itemsets WHERE transId=592
1184,0.001439,SELECT itemID FROM dataminingdb.itemsets WHERE transId=592
1184,0.001439,SELECT itemID FROM dataminingdb.itemsets WHERE transId=592
1186,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=593
1186,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=593
1186,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=593
1186,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=593
1186,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=593
1186,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=593
1186,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=593
1186,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=593
1188,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=594
1188,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=594
1188,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=594
1188,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=594
1188,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=594
1188,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=594
1188,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=594
1188,0.0013085,SELECT itemID FROM dataminingdb.itemsets WHERE transId=594
1190,0.00144175,SELECT itemID FROM dataminingdb.itemsets WHERE transId=595
1190,0.00144175,SELECT itemID FROM dataminingdb.itemsets WHERE transId=595
1190,0.00144175,SELECT itemID FROM dataminingdb.itemsets WHERE transId=595
1190,0.00144175,SELECT itemID FROM dataminingdb.itemsets WHERE transId=595
1190,0.00144175,SELECT itemID FROM dataminingdb.itemsets WHERE transId=595
1190,0.00144175,SELECT itemID FROM dataminingdb.itemsets WHERE transId=595
1190,0.00144175,SELECT itemID FROM dataminingdb.itemsets WHERE transId=595
1190,0.00144175,SELECT itemID FROM dataminingdb.itemsets WHERE transId=595
1192,0.00131375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=596
1192,0.00131375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=596
1192,0.00131375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=596
1192,0.00131375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=596
1192,0.00131375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=596
1192,0.00131375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=596
1192,0.00131375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=596
1192,0.00131375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=596
1194,0.00131875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=597
1194,0.00131875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=597
1194,0.00131875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=597
1194,0.00131875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=597
1194,0.00131875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=597
1194,0.00131875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=597
1194,0.00131875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=597
1194,0.00131875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=597
1196,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=598
1196,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=598
1196,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=598
1196,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=598
1196,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=598
1196,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=598
1196,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=598
1196,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=598
1198,0.00136025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=599
1198,0.00136025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=599
1198,0.00136025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=599
1198,0.00136025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=599
1198,0.00136025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=599
1198,0.00136025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=599
1198,0.00136025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=599
1198,0.00136025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=599
1200,0.0013835,SELECT itemID FROM dataminingdb.itemsets WHERE transId=600
1200,0.0013835,SELECT itemID FROM dataminingdb.itemsets WHERE transId=600
1200,0.0013835,SELECT itemID FROM dataminingdb.itemsets WHERE transId=600
1200,0.0013835,SELECT itemID FROM dataminingdb.itemsets WHERE transId=600
1200,0.0013835,SELECT itemID FROM dataminingdb.itemsets WHERE transId=600
1200,0.0013835,SELECT itemID FROM dataminingdb.itemsets WHERE transId=600
1200,0.0013835,SELECT itemID FROM dataminingdb.itemsets WHERE transId=600
1200,0.0013835,SELECT itemID FROM dataminingdb.itemsets WHERE transId=600
1202,0.00128725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=601
1202,0.00128725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=601
1202,0.00128725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=601
1202,0.00128725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=601
1202,0.00128725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=601
1202,0.00128725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=601
1202,0.00128725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=601
1202,0.00128725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=601
1204,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=602
1204,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=602
1204,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=602
1204,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=602
1204,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=602
1204,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=602
1204,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=602
1204,0.001317,SELECT itemID FROM dataminingdb.itemsets WHERE transId=602
1206,0.00142575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=603
1206,0.00142575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=603
1206,0.00142575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=603
1206,0.00142575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=603
1206,0.00142575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=603
1206,0.00142575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=603
1206,0.00142575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=603
1206,0.00142575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=603
1208,0.00156225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=604
1208,0.00156225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=604
1208,0.00156225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=604
1208,0.00156225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=604
1208,0.00156225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=604
1208,0.00156225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=604
1208,0.00156225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=604
1208,0.00156225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=604
1210,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=605
1210,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=605
1210,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=605
1210,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=605
1210,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=605
1210,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=605
1210,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=605
1210,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=605
1212,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=606
1212,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=606
1212,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=606
1212,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=606
1212,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=606
1212,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=606
1212,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=606
1212,0.00136525,SELECT itemID FROM dataminingdb.itemsets WHERE transId=606
1214,0.00139875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=607
1214,0.00139875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=607
1214,0.00139875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=607
1214,0.00139875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=607
1214,0.00139875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=607
1214,0.00139875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=607
1214,0.00139875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=607
1214,0.00139875,SELECT itemID FROM dataminingdb.itemsets WHERE transId=607
1216,0.00161275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=608
1216,0.00161275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=608
1216,0.00161275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=608
1216,0.00161275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=608
1216,0.00161275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=608
1216,0.00161275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=608
1216,0.00161275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=608
1216,0.00161275,SELECT itemID FROM dataminingdb.itemsets WHERE transId=608
1218,0.0019895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=609
1218,0.0019895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=609
1218,0.0019895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=609
1218,0.0019895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=609
1218,0.0019895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=609
1218,0.0019895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=609
1218,0.0019895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=609
1218,0.0019895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=609
1220,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=610
1220,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=610
1220,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=610
1220,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=610
1220,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=610
1220,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=610
1220,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=610
1220,0.001328,SELECT itemID FROM dataminingdb.itemsets WHERE transId=610
1222,0.001355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=611
1222,0.001355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=611
1222,0.001355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=611
1222,0.001355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=611
1222,0.001355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=611
1222,0.001355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=611
1222,0.001355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=611
1222,0.001355,SELECT itemID FROM dataminingdb.itemsets WHERE transId=611
1224,0.0015925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=612
1224,0.0015925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=612
1224,0.0015925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=612
1224,0.0015925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=612
1224,0.0015925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=612
1224,0.0015925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=612
1224,0.0015925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=612
1224,0.0015925,SELECT itemID FROM dataminingdb.itemsets WHERE transId=612
1226,0.00151625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=613
1226,0.00151625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=613
1226,0.00151625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=613
1226,0.00151625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=613
1226,0.00151625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=613
1226,0.00151625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=613
1226,0.00151625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=613
1226,0.00151625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=613
1228,0.0015895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=614
1228,0.0015895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=614
1228,0.0015895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=614
1228,0.0015895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=614
1228,0.0015895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=614
1228,0.0015895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=614
1228,0.0015895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=614
1228,0.0015895,SELECT itemID FROM dataminingdb.itemsets WHERE transId=614
1230,0.001329,SELECT itemID FROM dataminingdb.itemsets WHERE transId=615
1230,0.001329,SELECT itemID FROM dataminingdb.itemsets WHERE transId=615
1230,0.001329,SELECT itemID FROM dataminingdb.itemsets WHERE transId=615
1230,0.001329,SELECT itemID FROM dataminingdb.itemsets WHERE transId=615
1230,0.001329,SELECT itemID FROM dataminingdb.itemsets WHERE transId=615
1230,0.001329,SELECT itemID FROM dataminingdb.itemsets WHERE transId=615
1230,0.001329,SELECT itemID FROM dataminingdb.itemsets WHERE transId=615
1230,0.001329,SELECT itemID FROM dataminingdb.itemsets WHERE transId=615
1232,0.0012885,SELECT itemID FROM dataminingdb.itemsets WHERE transId=616
1232,0.0012885,SELECT itemID FROM dataminingdb.itemsets WHERE transId=616
1232,0.0012885,SELECT itemID FROM dataminingdb.itemsets WHERE transId=616
1232,0.0012885,SELECT itemID FROM dataminingdb.itemsets WHERE transId=616
1232,0.0012885,SELECT itemID FROM dataminingdb.itemsets WHERE transId=616
1232,0.0012885,SELECT itemID FROM dataminingdb.itemsets WHERE transId=616
1232,0.0012885,SELECT itemID FROM dataminingdb.itemsets WHERE transId=616
1232,0.0012885,SELECT itemID FROM dataminingdb.itemsets WHERE transId=616
1234,0.0013235,SELECT itemID FROM dataminingdb.itemsets WHERE transId=617
1234,0.0013235,SELECT itemID FROM dataminingdb.itemsets WHERE transId=617
1234,0.0013235,SELECT itemID FROM dataminingdb.itemsets WHERE transId=617
1234,0.0013235,SELECT itemID FROM dataminingdb.itemsets WHERE transId=617
1234,0.0013235,SELECT itemID FROM dataminingdb.itemsets WHERE transId=617
1234,0.0013235,SELECT itemID FROM dataminingdb.itemsets WHERE transId=617
1234,0.0013235,SELECT itemID FROM dataminingdb.itemsets WHERE transId=617
1234,0.0013235,SELECT itemID FROM dataminingdb.itemsets WHERE transId=617
1236,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=618
1236,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=618
1236,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=618
1236,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=618
1236,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=618
1236,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=618
1236,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=618
1236,0.001295,SELECT itemID FROM dataminingdb.itemsets WHERE transId=618
1238,0.00129825,SELECT itemID FROM dataminingdb.itemsets WHERE transId=619
1238,0.00129825,SELECT itemID FROM dataminingdb.itemsets WHERE transId=619
1238,0.00129825,SELECT itemID FROM dataminingdb.itemsets WHERE transId=619
1238,0.00129825,SELECT itemID FROM dataminingdb.itemsets WHERE transId=619
1238,0.00129825,SELECT itemID FROM dataminingdb.itemsets WHERE transId=619
1238,0.00129825,SELECT itemID FROM dataminingdb.itemsets WHERE transId=619
1238,0.00129825,SELECT itemID FROM dataminingdb.itemsets WHERE transId=619
1238,0.00129825,SELECT itemID FROM dataminingdb.itemsets WHERE transId=619
1240,0.00128675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=620
1240,0.00128675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=620
1240,0.00128675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=620
1240,0.00128675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=620
1240,0.00128675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=620
1240,0.00128675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=620
1240,0.00128675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=620
1240,0.00128675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=620
1242,0.001334,SELECT itemID FROM dataminingdb.itemsets WHERE transId=621
1242,0.001334,SELECT itemID FROM dataminingdb.itemsets WHERE transId=621
1242,0.001334,SELECT itemID FROM dataminingdb.itemsets WHERE transId=621
1242,0.001334,SELECT itemID FROM dataminingdb.itemsets WHERE transId=621
1242,0.001334,SELECT itemID FROM dataminingdb.itemsets WHERE transId=621
1242,0.001334,SELECT itemID FROM dataminingdb.itemsets WHERE transId=621
1242,0.001334,SELECT itemID FROM dataminingdb.itemsets WHERE transId=621
1242,0.001334,SELECT itemID FROM dataminingdb.itemsets WHERE transId=621
1244,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=622
1244,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=622
1244,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=622
1244,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=622
1244,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=622
1244,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=622
1244,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=622
1244,0.00130325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=622
1246,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=623
1246,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=623
1246,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=623
1246,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=623
1246,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=623
1246,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=623
1246,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=623
1246,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=623
1248,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=624
1248,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=624
1248,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=624
1248,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=624
1248,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=624
1248,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=624
1248,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=624
1248,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=624
1250,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=625
1250,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=625
1250,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=625
1250,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=625
1250,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=625
1250,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=625
1250,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=625
1250,0.001293,SELECT itemID FROM dataminingdb.itemsets WHERE transId=625
1252,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=626
1252,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=626
1252,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=626
1252,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=626
1252,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=626
1252,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=626
1252,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=626
1252,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=626
1254,0.00129725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=627
1254,0.00129725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=627
1254,0.00129725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=627
1254,0.00129725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=627
1254,0.00129725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=627
1254,0.00129725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=627
1254,0.00129725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=627
1254,0.00129725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=627
1256,0.00130225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=628
1256,0.00130225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=628
1256,0.00130225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=628
1256,0.00130225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=628
1256,0.00130225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=628
1256,0.00130225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=628
1256,0.00130225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=628
1256,0.00130225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=628
1258,0.001285,SELECT itemID FROM dataminingdb.itemsets WHERE transId=629
1258,0.001285,SELECT itemID FROM dataminingdb.itemsets WHERE transId=629
1258,0.001285,SELECT itemID FROM dataminingdb.itemsets WHERE transId=629
1258,0.001285,SELECT itemID FROM dataminingdb.itemsets WHERE transId=629
1258,0.001285,SELECT itemID FROM dataminingdb.itemsets WHERE transId=629
1258,0.001285,SELECT itemID FROM dataminingdb.itemsets WHERE transId=629
1258,0.001285,SELECT itemID FROM dataminingdb.itemsets WHERE transId=629
1258,0.001285,SELECT itemID FROM dataminingdb.itemsets WHERE transId=629
1260,0.00131625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=630
1260,0.00131625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=630
1260,0.00131625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=630
1260,0.00131625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=630
1260,0.00131625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=630
1260,0.00131625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=630
1260,0.00131625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=630
1260,0.00131625,SELECT itemID FROM dataminingdb.itemsets WHERE transId=630
1262,0.00128775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=631
1262,0.00128775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=631
1262,0.00128775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=631
1262,0.00128775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=631
1262,0.00128775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=631
1262,0.00128775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=631
1262,0.00128775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=631
1262,0.00128775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=631
1264,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=632
1264,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=632
1264,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=632
1264,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=632
1264,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=632
1264,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=632
1264,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=632
1264,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=632
1266,0.00129025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=633
1266,0.00129025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=633
1266,0.00129025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=633
1266,0.00129025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=633
1266,0.00129025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=633
1266,0.00129025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=633
1266,0.00129025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=633
1266,0.00129025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=633
1268,0.0012825,SELECT itemID FROM dataminingdb.itemsets WHERE transId=634
1268,0.0012825,SELECT itemID FROM dataminingdb.itemsets WHERE transId=634
1268,0.0012825,SELECT itemID FROM dataminingdb.itemsets WHERE transId=634
1268,0.0012825,SELECT itemID FROM dataminingdb.itemsets WHERE transId=634
